"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
72,2059884372,0,-16,16,0,16,20,-16,10,20,20
73,2059884669,0,-16,16,0,16,20,-16,20,0,0
74,2059885013,0,-16,16,0,16,20,-16,20,0,10
75,2059885294,0,-16,16,0,16,20,-16,20,0,20
76,2059885716,0,-16,16,0,16,20,-16,20,10,0
77,2059886122,0,-16,16,0,16,20,-16,20,10,10
78,2059886560,0,-16,16,0,16,20,-16,20,10,20
79,2059886935,0,-16,16,0,16,20,-16,20,20,0
80,2059887263,0,-16,16,0,16,20,-16,20,20,10
81,2059887528,0,-16,16,0,16,20,-16,20,20,20
82,2059887919,0,-16,16,10,16,0,-16,0,0,0
83,2059888310,0,-16,16,10,16,0,-16,0,0,10
84,2059888716,0,-16,16,10,16,0,-16,0,0,20
85,2059889028,0,-16,16,10,16,0,-16,0,10,0
86,2059889325,0,-16,16,10,16,0,-16,0,10,10
87,2059889669,0,-16,16,10,16,0,-16,0,10,20
88,2059890075,0,-16,16,10,16,0,-16,0,20,0
89,2059890466,0,-16,16,10,16,0,-16,0,20,10
90,2059890825,0,-16,16,10,16,0,-16,0,20,20
91,2059891169,0,-16,16,10,16,0,-16,10,0,0
92,2059891638,0,-16,16,10,16,0,-16,10,0,10
93,2059891997,0,-16,16,10,16,0,-16,10,0,20
94,2059892325,0,-16,16,10,16,0,-16,10,10,0
95,2059892669,0,-16,16,10,16,0,-16,10,10,10
96,2059892997,0,-16,16,10,16,0,-16,10,10,20
97,2059893309,0,-16,16,10,16,0,-16,10,20,0
98,2059893591,0,-16,16,10,16,0,-16,10,20,10
99,2059893872,0,-16,16,10,16,0,-16,10,20,20
100,2059894247,0,-16,16,10,16,0,-16,20,0,0
101,2059894653,0,-16,16,10,16,0,-16,20,0,10
102,2059894981,0,-16,16,10,16,0,-16,20,0,20
103,2059895294,0,-16,16,10,16,0,-16,20,10,0
104,2059895700,0,-16,16,10,16,0,-16,20,10,10
105,2059896044,0,-16,16,10,16,0,-16,20,10,20
106,2059896388,0,-16,16,10,16,0,-16,20,20,0
107,2059896653,0,-16,16,10,16,0,-16,20,20,10
108,2059896981,0,-16,16,10,16,0,-16,20,20,20
109,2059897372,0,-16,16,10,16,10,-16,0,0,0
110,2059897810,0,-16,16,10,16,10,-16,0,0,10
111,2059898263,0,-16,16,10,16,10,-16,0,0,20
112,2059898591,0,-16,16,10,16,10,-16,0,10,0
113,2059898934,0,-16,16,10,16,10,-16,0,10,10
114,2059899263,0,-16,16,10,16,10,-16,0,10,20
115,2059899606,0,-16,16,10,16,10,-16,0,20,0
116,2059899984,0,-16,16,10,16,10,-16,0,20,10
117,2059900405,0,-16,16,10,16,10,-16,0,20,20
118,2059900765,0,-16,16,10,16,10,-16,10,0,0
119,2059901187,0,-16,16,10,16,10,-16,10,0,10
120,2059901515,0,-16,16,10,16,10,-16,10,0,20
121,2059901952,0,-16,16,10,16,10,-16,10,10,0
122,2059902265,0,-16,16,10,16,10,-16,10,10,10
123,2059902577,0,-16,16,10,16,10,-16,10,10,20
124,2059902968,0,-16,16,10,16,10,-16,10,20,0
125,2059903359,0,-16,16,10,16,10,-16,10,20,10
126,2059903702,0,-16,16,10,16,10,-16,10,20,20
127,2059904109,0,-16,16,10,16,10,-16,20,0,0
128,2059904437,0,-16,16,10,16,10,-16,20,0,10
129,2059904859,0,-16,16,10,16,10,-16,20,0,20
130,2059905171,0,-16,16,10,16,10,-16,20,10,0
131,2059905609,0,-16,16,10,16,10,-16,20,10,10
132,2059905968,0,-16,16,10,16,10,-16,20,10,20
133,2059906312,0,-16,16,10,16,10,-16,20,20,0
134,2059906765,0,-16,16,10,16,10,-16,20,20,10
135,2059907140,0,-16,16,10,16,10,-16,20,20,20
136,2059907546,0,-16,16,10,16,20,-16,0,0,0
137,2059907952,0,-16,16,10,16,20,-16,0,0,10
138,2059908265,0,-16,16,10,16,20,-16,0,0,20
139,2059908734,0,-16,16,10,16,20,-16,0,10,0
140,2059908999,0,-16,16,10,16,20,-16,0,10,10
141,2059909359,0,-16,16,10,16,20,-16,0,10,20
142,2059909640,0,-16,16,10,16,20,-16,0,20,0
143,2059910046,0,-16,16,10,16,20,-16,0,20,10
144,2059910421,0,-16,16,10,16,20,-16,0,20,20
145,2059910734,0,-16,16,10,16,20,-16,10,0,0
146,2059911109,0,-16,16,10,16,20,-16,10,0,10
147,2059911421,0,-16,16,10,16,20,-16,10,0,20
148,2059911780,0,-16,16,10,16,20,-16,10,10,0
149,2059912155,0,-16,16,10,16,20,-16,10,10,10
150,2059912562,0,-16,16,10,16,20,-16,10,10,20
151,2059912859,0,-16,16,10,16,20,-16,10,20,0
152,2059913218,0,-16,16,10,16,20,-16,10,20,10
153,2059913577,0,-16,16,10,16,20,-16,10,20,20
154,2059913937,0,-16,16,10,16,20,-16,20,0,0
155,2059914343,0,-16,16,10,16,20,-16,20,0,10
156,2059914749,0,-16,16,10,16,20,-16,20,0,20
157,2059915109,0,-16,16,10,16,20,-16,20,10,0
158,2059915437,0,-16,16,10,16,20,-16,20,10,10
159,2059915749,0,-16,16,10,16,20,-16,20,10,20
160,2059916062,0,-16,16,10,16,20,-16,20,20,0
161,2059916421,0,-16,16,10,16,20,-16,20,20,10
162,2059916734,0,-16,16,10,16,20,-16,20,20,20
163,2059917109,0,-16,16,20,16,0,-16,0,0,0
164,2059917484,0,-16,16,20,16,0,-16,0,0,10
165,2059917843,0,-16,16,20,16,0,-16,0,0,20
166,2059918140,0,-16,16,20,16,0,-16,0,10,0
167,2059918609,0,-16,16,20,16,0,-16,0,10,10
168,2059918999,0,-16,16,20,16,0,-16,0,10,20
169,2059919437,0,-16,16,20,16,0,-16,0,20,0
170,2059919859,0,-16,16,20,16,0,-16,0,20,10
171,2059920218,0,-16,16,20,16,0,-16,0,20,20
172,2059920562,0,-16,16,20,16,0,-16,10,0,0
173,2059920906,0,-16,16,20,16,0,-16,10,0,10
174,2059921249,0,-16,16,20,16,0,-16,10,0,20
175,2059921702,0,-16,16,20,16,0,-16,10,10,0
176,2059921999,0,-16,16,20,16,0,-16,10,10,10
177,2059922359,0,-16,16,20,16,0,-16,10,10,20
178,2059922781,0,-16,16,20,16,0,-16,10,20,0
179,2059923031,0,-16,16,20,16,0,-16,10,20,10
180,2059923437,0,-16,16,20,16,0,-16,10,20,20
181,2059923780,0,-16,16,20,16,0,-16,20,0,0
182,2059924202,0,-16,16,20,16,0,-16,20,0,10
183,2059924609,0,-16,16,20,16,0,-16,20,0,20
184,2059925062,0,-16,16,20,16,0,-16,20,10,0
185,2059925406,0,-16,16,20,16,0,-16,20,10,10
186,2059925702,0,-16,16,20,16,0,-16,20,10,20
187,2059926030,0,-16,16,20,16,0,-16,20,20,0
188,2059926296,0,-16,16,20,16,0,-16,20,20,10
189,2059926624,0,-16,16,20,16,0,-16,20,20,20
190,2059926999,0,-16,16,20,16,10,-16,0,0,0
191,2059927296,0,-16,16,20,16,10,-16,0,0,10
192,2059927671,0,-16,16,20,16,10,-16,0,0,20
193,2059928030,0,-16,16,20,16,10,-16,0,10,0
194,2059928452,0,-16,16,20,16,10,-16,0,10,10
195,2059928827,0,-16,16,20,16,10,-16,0,10,20
196,2059929156,0,-16,16,20,16,10,-16,0,20,0
197,2059929437,0,-16,16,20,16,10,-16,0,20,10
198,2059929749,0,-16,16,20,16,10,-16,0,20,20
199,2059930062,0,-16,16,20,16,10,-16,10,0,0
200,2059930374,0,-16,16,20,16,10,-16,10,0,10
201,2059930702,0,-16,16,20,16,10,-16,10,0,20
202,2059931140,0,-16,16,20,16,10,-16,10,10,0
203,2059931452,0,-16,16,20,16,10,-16,10,10,10
204,2059931796,0,-16,16,20,16,10,-16,10,10,20
205,2059932077,0,-16,16,20,16,10,-16,10,20,0
206,2059932421,0,-16,16,20,16,10,-16,10,20,10
207,2059932843,0,-16,16,20,16,10,-16,10,20,20
208,2059933140,0,-16,16,20,16,10,-16,20,0,0
209,2059933499,0,-16,16,20,16,10,-16,20,0,10
210,2059933796,0,-16,16,20,16,10,-16,20,0,20
211,2059934124,0,-16,16,20,16,10,-16,20,10,0
212,2059934421,0,-16,16,20,16,10,-16,20,10,10
213,2059934827,0,-16,16,20,16,10,-16,20,10,20
214,2059935280,0,-16,16,20,16,10,-16,20,20,0
215,2059935593,0,-16,16,20,16,10,-16,20,20,10
216,2059936030,0,-16,16,20,16,10,-16,20,20,20
217,2059936359,0,-16,16,20,16,20,-16,0,0,0
218,2059936718,0,-16,16,20,16,20,-16,0,0,10
219,2059937046,0,-16,16,20,16,20,-16,0,0,20
220,2059937406,0,-16,16,20,16,20,-16,0,10,0
221,2059937749,0,-16,16,20,16,20,-16,0,10,10
222,2059938155,0,-16,16,20,16,20,-16,0,10,20
223,2059938515,0,-16,16,20,16,20,-16,0,20,0
224,2059938968,0,-16,16,20,16,20,-16,0,20,10
225,2059939374,0,-16,16,20,16,20,-16,0,20,20
226,2059939687,0,-16,16,20,16,20,-16,10,0,0
227,2059939984,0,-16,16,20,16,20,-16,10,0,10
228,2059940312,0,-16,16,20,16,20,-16,10,0,20
229,2059940718,0,-16,16,20,16,20,-16,10,10,0
230,2059941109,0,-16,16,20,16,20,-16,10,10,10
231,2059941468,0,-16,16,20,16,20,-16,10,10,20
232,2059941827,0,-16,16,20,16,20,-16,10,20,0
233,2059942187,0,-16,16,20,16,20,-16,10,20,10
234,2059942671,0,-16,16,20,16,20,-16,10,20,20
235,2059943030,0,-16,16,20,16,20,-16,20,0,0
236,2059943405,0,-16,16,20,16,20,-16,20,0,10
237,2059943718,0,-16,16,20,16,20,-16,20,0,20
238,2059944093,0,-16,16,20,16,20,-16,20,10,0
239,2059944499,0,-16,16,20,16,20,-16,20,10,10
240,2059944827,0,-16,16,20,16,20,-16,20,10,20
241,2059945093,0,-16,16,20,16,20,-16,20,20,0
242,2059945499,0,-16,16,20,16,20,-16,20,20,10
243,2059945890,0,-16,16,20,16,20,-16,20,20,20
244,2059946234,10,-16,16,0,16,0,-16,0,0,0
245,2059946530,10,-16,16,0,16,0,-16,0,0,10
246,2059946843,10,-16,16,0,16,0,-16,0,0,20
247,2059947140,10,-16,16,0,16,0,-16,0,10,0
248,2059947499,10,-16,16,0,16,0,-16,0,10,10
249,2059947780,10,-16,16,0,16,0,-16,0,10,20
250,2059948109,10,-16,16,0,16,0,-16,0,20,0
251,2059948484,10,-16,16,0,16,0,-16,0,20,10
252,2059948827,10,-16,16,0,16,0,-16,0,20,20
253,2059949093,10,-16,16,0,16,0,-16,10,0,0
254,2059949515,10,-16,16,0,16,0,-16,10,0,10
255,2059949812,10,-16,16,0,16,0,-16,10,0,20
256,2059950202,10,-16,16,0,16,0,-16,10,10,0
257,2059950484,10,-16,16,0,16,0,-16,10,10,10
258,2059950890,10,-16,16,0,16,0,-16,10,10,20
259,2059951249,10,-16,16,0,16,0,-16,10,20,0
