"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
49,2059102964,0,-16,16,0,16,10,-16,20,10,0
50,2059103026,0,-16,16,0,16,10,-16,20,10,10
51,2059103089,0,-16,16,0,16,10,-16,20,10,20
52,2059103151,0,-16,16,0,16,10,-16,20,20,0
53,2059103198,0,-16,16,0,16,10,-16,20,20,10
54,2059103276,0,-16,16,0,16,10,-16,20,20,20
55,2059103323,0,-16,16,0,16,20,-16,0,0,0
56,2059103370,0,-16,16,0,16,20,-16,0,0,10
57,2059103417,0,-16,16,0,16,20,-16,0,0,20
58,2059103479,0,-16,16,0,16,20,-16,0,10,0
59,2059103526,0,-16,16,0,16,20,-16,0,10,10
60,2059103589,0,-16,16,0,16,20,-16,0,10,20
61,2059103651,0,-16,16,0,16,20,-16,0,20,0
62,2059103714,0,-16,16,0,16,20,-16,0,20,10
63,2059103776,0,-16,16,0,16,20,-16,0,20,20
64,2059103839,0,-16,16,0,16,20,-16,10,0,0
65,2059103886,0,-16,16,0,16,20,-16,10,0,10
66,2059103932,0,-16,16,0,16,20,-16,10,0,20
67,2059103979,0,-16,16,0,16,20,-16,10,10,0
68,2059104042,0,-16,16,0,16,20,-16,10,10,10
69,2059104089,0,-16,16,0,16,20,-16,10,10,20
70,2059104136,0,-16,16,0,16,20,-16,10,20,0
71,2059104182,0,-16,16,0,16,20,-16,10,20,10
72,2059104245,0,-16,16,0,16,20,-16,10,20,20
73,2059104292,0,-16,16,0,16,20,-16,20,0,0
74,2059104339,0,-16,16,0,16,20,-16,20,0,10
75,2059104386,0,-16,16,0,16,20,-16,20,0,20
76,2059104448,0,-16,16,0,16,20,-16,20,10,0
77,2059104495,0,-16,16,0,16,20,-16,20,10,10
78,2059104542,0,-16,16,0,16,20,-16,20,10,20
79,2059104604,0,-16,16,0,16,20,-16,20,20,0
80,2059104682,0,-16,16,0,16,20,-16,20,20,10
81,2059104729,0,-16,16,0,16,20,-16,20,20,20
82,2059104792,0,-16,16,10,16,0,-16,0,0,0
83,2059104854,0,-16,16,10,16,0,-16,0,0,10
84,2059104901,0,-16,16,10,16,0,-16,0,0,20
85,2059104948,0,-16,16,10,16,0,-16,0,10,0
86,2059104995,0,-16,16,10,16,0,-16,0,10,10
87,2059105042,0,-16,16,10,16,0,-16,0,10,20
88,2059105089,0,-16,16,10,16,0,-16,0,20,0
89,2059105151,0,-16,16,10,16,0,-16,0,20,10
90,2059105214,0,-16,16,10,16,0,-16,0,20,20
91,2059105261,0,-16,16,10,16,0,-16,10,0,0
92,2059105323,0,-16,16,10,16,0,-16,10,0,10
93,2059105354,0,-16,16,10,16,0,-16,10,0,20
94,2059105417,0,-16,16,10,16,0,-16,10,10,0
95,2059105464,0,-16,16,10,16,0,-16,10,10,10
96,2059105511,0,-16,16,10,16,0,-16,10,10,20
97,2059105589,0,-16,16,10,16,0,-16,10,20,0
98,2059105651,0,-16,16,10,16,0,-16,10,20,10
99,2059105729,0,-16,16,10,16,0,-16,10,20,20
100,2059105776,0,-16,16,10,16,0,-16,20,0,0
101,2059105823,0,-16,16,10,16,0,-16,20,0,10
102,2059105886,0,-16,16,10,16,0,-16,20,0,20
103,2059105932,0,-16,16,10,16,0,-16,20,10,0
104,2059105995,0,-16,16,10,16,0,-16,20,10,10
105,2059106073,0,-16,16,10,16,0,-16,20,10,20
106,2059106104,0,-16,16,10,16,0,-16,20,20,0
107,2059106167,0,-16,16,10,16,0,-16,20,20,10
108,2059106214,0,-16,16,10,16,0,-16,20,20,20
109,2059106261,0,-16,16,10,16,10,-16,0,0,0
110,2059106307,0,-16,16,10,16,10,-16,0,0,10
111,2059106354,0,-16,16,10,16,10,-16,0,0,20
112,2059106417,0,-16,16,10,16,10,-16,0,10,0
113,2059106464,0,-16,16,10,16,10,-16,0,10,10
114,2059106526,0,-16,16,10,16,10,-16,0,10,20
115,2059106573,0,-16,16,10,16,10,-16,0,20,0
116,2059106636,0,-16,16,10,16,10,-16,0,20,10
117,2059106682,0,-16,16,10,16,10,-16,0,20,20
118,2059106745,0,-16,16,10,16,10,-16,10,0,0
119,2059106792,0,-16,16,10,16,10,-16,10,0,10
120,2059106839,0,-16,16,10,16,10,-16,10,0,20
121,2059106886,0,-16,16,10,16,10,-16,10,10,0
122,2059106948,0,-16,16,10,16,10,-16,10,10,10
123,2059106995,0,-16,16,10,16,10,-16,10,10,20
124,2059107057,0,-16,16,10,16,10,-16,10,20,0
125,2059107104,0,-16,16,10,16,10,-16,10,20,10
126,2059107151,0,-16,16,10,16,10,-16,10,20,20
127,2059107214,0,-16,16,10,16,10,-16,20,0,0
128,2059107276,0,-16,16,10,16,10,-16,20,0,10
129,2059107323,0,-16,16,10,16,10,-16,20,0,20
130,2059107370,0,-16,16,10,16,10,-16,20,10,0
131,2059107417,0,-16,16,10,16,10,-16,20,10,10
132,2059107479,0,-16,16,10,16,10,-16,20,10,20
133,2059107526,0,-16,16,10,16,10,-16,20,20,0
134,2059107573,0,-16,16,10,16,10,-16,20,20,10
135,2059107620,0,-16,16,10,16,10,-16,20,20,20
136,2059107682,0,-16,16,10,16,20,-16,0,0,0
137,2059107745,0,-16,16,10,16,20,-16,0,0,10
138,2059107792,0,-16,16,10,16,20,-16,0,0,20
139,2059107839,0,-16,16,10,16,20,-16,0,10,0
140,2059107901,0,-16,16,10,16,20,-16,0,10,10
141,2059107948,0,-16,16,10,16,20,-16,0,10,20
142,2059107995,0,-16,16,10,16,20,-16,0,20,0
143,2059108057,0,-16,16,10,16,20,-16,0,20,10
144,2059108104,0,-16,16,10,16,20,-16,0,20,20
145,2059108151,0,-16,16,10,16,20,-16,10,0,0
146,2059108214,0,-16,16,10,16,20,-16,10,0,10
147,2059108261,0,-16,16,10,16,20,-16,10,0,20
148,2059108307,0,-16,16,10,16,20,-16,10,10,0
149,2059108339,0,-16,16,10,16,20,-16,10,10,10
150,2059108401,0,-16,16,10,16,20,-16,10,10,20
151,2059108448,0,-16,16,10,16,20,-16,10,20,0
152,2059108495,0,-16,16,10,16,20,-16,10,20,10
153,2059108526,0,-16,16,10,16,20,-16,10,20,20
154,2059108589,0,-16,16,10,16,20,-16,20,0,0
155,2059108620,0,-16,16,10,16,20,-16,20,0,10
156,2059108682,0,-16,16,10,16,20,-16,20,0,20
157,2059108714,0,-16,16,10,16,20,-16,20,10,0
158,2059108792,0,-16,16,10,16,20,-16,20,10,10
159,2059108823,0,-16,16,10,16,20,-16,20,10,20
160,2059108870,0,-16,16,10,16,20,-16,20,20,0
161,2059108932,0,-16,16,10,16,20,-16,20,20,10
162,2059108979,0,-16,16,10,16,20,-16,20,20,20
163,2059109026,0,-16,16,20,16,0,-16,0,0,0
164,2059109073,0,-16,16,20,16,0,-16,0,0,10
165,2059109120,0,-16,16,20,16,0,-16,0,0,20
166,2059109167,0,-16,16,20,16,0,-16,0,10,0
167,2059109214,0,-16,16,20,16,0,-16,0,10,10
168,2059109276,0,-16,16,20,16,0,-16,0,10,20
169,2059109339,0,-16,16,20,16,0,-16,0,20,0
170,2059109386,0,-16,16,20,16,0,-16,0,20,10
171,2059109432,0,-16,16,20,16,0,-16,0,20,20
172,2059109495,0,-16,16,20,16,0,-16,10,0,0
173,2059109542,0,-16,16,20,16,0,-16,10,0,10
174,2059109589,0,-16,16,20,16,0,-16,10,0,20
175,2059109651,0,-16,16,20,16,0,-16,10,10,0
176,2059109698,0,-16,16,20,16,0,-16,10,10,10
177,2059109745,0,-16,16,20,16,0,-16,10,10,20
178,2059109792,0,-16,16,20,16,0,-16,10,20,0
179,2059109854,0,-16,16,20,16,0,-16,10,20,10
180,2059109901,0,-16,16,20,16,0,-16,10,20,20
181,2059109948,0,-16,16,20,16,0,-16,20,0,0
182,2059110011,0,-16,16,20,16,0,-16,20,0,10
183,2059110073,0,-16,16,20,16,0,-16,20,0,20
184,2059110120,0,-16,16,20,16,0,-16,20,10,0
185,2059110167,0,-16,16,20,16,0,-16,20,10,10
186,2059110229,0,-16,16,20,16,0,-16,20,10,20
187,2059110292,0,-16,16,20,16,0,-16,20,20,0
188,2059110354,0,-16,16,20,16,0,-16,20,20,10
189,2059110401,0,-16,16,20,16,0,-16,20,20,20
190,2059110448,0,-16,16,20,16,10,-16,0,0,0
191,2059110511,0,-16,16,20,16,10,-16,0,0,10
192,2059110574,0,-16,16,20,16,10,-16,0,0,20
193,2059110620,0,-16,16,20,16,10,-16,0,10,0
194,2059110667,0,-16,16,20,16,10,-16,0,10,10
195,2059110729,0,-16,16,20,16,10,-16,0,10,20
196,2059110776,0,-16,16,20,16,10,-16,0,20,0
197,2059110807,0,-16,16,20,16,10,-16,0,20,10
198,2059110870,0,-16,16,20,16,10,-16,0,20,20
199,2059110932,0,-16,16,20,16,10,-16,10,0,0
200,2059110979,0,-16,16,20,16,10,-16,10,0,10
201,2059111026,0,-16,16,20,16,10,-16,10,0,20
202,2059111073,0,-16,16,20,16,10,-16,10,10,0
203,2059111120,0,-16,16,20,16,10,-16,10,10,10
204,2059111182,0,-16,16,20,16,10,-16,10,10,20
205,2059111229,0,-16,16,20,16,10,-16,10,20,0
206,2059111292,0,-16,16,20,16,10,-16,10,20,10
207,2059111354,0,-16,16,20,16,10,-16,10,20,20
208,2059111401,0,-16,16,20,16,10,-16,20,0,0
209,2059111464,0,-16,16,20,16,10,-16,20,0,10
210,2059111511,0,-16,16,20,16,10,-16,20,0,20
211,2059111573,0,-16,16,20,16,10,-16,20,10,0
212,2059111620,0,-16,16,20,16,10,-16,20,10,10
213,2059111667,0,-16,16,20,16,10,-16,20,10,20
214,2059111729,0,-16,16,20,16,10,-16,20,20,0
215,2059111776,0,-16,16,20,16,10,-16,20,20,10
216,2059111823,0,-16,16,20,16,10,-16,20,20,20
217,2059111870,0,-16,16,20,16,20,-16,0,0,0
218,2059111948,0,-16,16,20,16,20,-16,0,0,10
219,2059111979,0,-16,16,20,16,20,-16,0,0,20
220,2059112026,0,-16,16,20,16,20,-16,0,10,0
221,2059112089,0,-16,16,20,16,20,-16,0,10,10
222,2059112136,0,-16,16,20,16,20,-16,0,10,20
223,2059112182,0,-16,16,20,16,20,-16,0,20,0
224,2059112214,0,-16,16,20,16,20,-16,0,20,10
225,2059112261,0,-16,16,20,16,20,-16,0,20,20
226,2059112323,0,-16,16,20,16,20,-16,10,0,0
227,2059112354,0,-16,16,20,16,20,-16,10,0,10
228,2059112417,0,-16,16,20,16,20,-16,10,0,20
229,2059112448,0,-16,16,20,16,20,-16,10,10,0
230,2059112511,0,-16,16,20,16,20,-16,10,10,10
231,2059112558,0,-16,16,20,16,20,-16,10,10,20
232,2059112620,0,-16,16,20,16,20,-16,10,20,0
233,2059112667,0,-16,16,20,16,20,-16,10,20,10
234,2059112714,0,-16,16,20,16,20,-16,10,20,20
235,2059112761,0,-16,16,20,16,20,-16,20,0,0
236,2059112823,0,-16,16,20,16,20,-16,20,0,10
237,2059112870,0,-16,16,20,16,20,-16,20,0,20
238,2059112901,0,-16,16,20,16,20,-16,20,10,0
239,2059112948,0,-16,16,20,16,20,-16,20,10,10
240,2059112995,0,-16,16,20,16,20,-16,20,10,20
241,2059113042,0,-16,16,20,16,20,-16,20,20,0
242,2059113089,0,-16,16,20,16,20,-16,20,20,10
243,2059113136,0,-16,16,20,16,20,-16,20,20,20
244,2059113182,10,-16,16,0,16,0,-16,0,0,0
245,2059113245,10,-16,16,0,16,0,-16,0,0,10
246,2059113276,10,-16,16,0,16,0,-16,0,0,20
247,2059113323,10,-16,16,0,16,0,-16,0,10,0
248,2059113386,10,-16,16,0,16,0,-16,0,10,10
249,2059113432,10,-16,16,0,16,0,-16,0,10,20
250,2059113479,10,-16,16,0,16,0,-16,0,20,0
251,2059113526,10,-16,16,0,16,0,-16,0,20,10
252,2059113589,10,-16,16,0,16,0,-16,0,20,20
253,2059113636,10,-16,16,0,16,0,-16,10,0,0
254,2059113682,10,-16,16,0,16,0,-16,10,0,10
255,2059113729,10,-16,16,0,16,0,-16,10,0,20
256,2059113776,10,-16,16,0,16,0,-16,10,10,0
257,2059113823,10,-16,16,0,16,0,-16,10,10,10
258,2059113870,10,-16,16,0,16,0,-16,10,10,20
259,2059113917,10,-16,16,0,16,0,-16,10,20,0
260,2059113964,10,-16,16,0,16,0,-16,10,20,10
261,2059114011,10,-16,16,0,16,0,-16,10,20,20
262,2059114057,10,-16,16,0,16,0,-16,20,0,0
263,2059114104,10,-16,16,0,16,0,-16,20,0,10
264,2059114151,10,-16,16,0,16,0,-16,20,0,20
265,2059114198,10,-16,16,0,16,0,-16,20,10,0
266,2059114261,10,-16,16,0,16,0,-16,20,10,10
267,2059114307,10,-16,16,0,16,0,-16,20,10,20
268,2059114354,10,-16,16,0,16,0,-16,20,20,0
269,2059114401,10,-16,16,0,16,0,-16,20,20,10
270,2059114448,10,-16,16,0,16,0,-16,20,20,20
271,2059114495,10,-16,16,0,16,10,-16,0,0,0
272,2059114557,10,-16,16,0,16,10,-16,0,0,10
273,2059114604,10,-16,16,0,16,10,-16,0,0,20
274,2059114651,10,-16,16,0,16,10,-16,0,10,0
275,2059114698,10,-16,16,0,16,10,-16,0,10,10
276,2059114745,10,-16,16,0,16,10,-16,0,10,20
277,2059114807,10,-16,16,0,16,10,-16,0,20,0
278,2059114854,10,-16,16,0,16,10,-16,0,20,10
279,2059114917,10,-16,16,0,16,10,-16,0,20,20
280,2059114964,10,-16,16,0,16,10,-16,10,0,0
281,2059115011,10,-16,16,0,16,10,-16,10,0,10
282,2059115073,10,-16,16,0,16,10,-16,10,0,20
283,2059115120,10,-16,16,0,16,10,-16,10,10,0
284,2059115167,10,-16,16,0,16,10,-16,10,10,10
285,2059115198,10,-16,16,0,16,10,-16,10,10,20
286,2059115245,10,-16,16,0,16,10,-16,10,20,0
287,2059115307,10,-16,16,0,16,10,-16,10,20,10
288,2059115354,10,-16,16,0,16,10,-16,10,20,20
289,2059115417,10,-16,16,0,16,10,-16,20,0,0
290,2059115479,10,-16,16,0,16,10,-16,20,0,10
291,2059115511,10,-16,16,0,16,10,-16,20,0,20
292,2059115573,10,-16,16,0,16,10,-16,20,10,0
293,2059115636,10,-16,16,0,16,10,-16,20,10,10
294,2059115698,10,-16,16,0,16,10,-16,20,10,20
295,2059115745,10,-16,16,0,16,10,-16,20,20,0
296,2059115807,10,-16,16,0,16,10,-16,20,20,10
297,2059115854,10,-16,16,0,16,10,-16,20,20,20
298,2059115901,10,-16,16,0,16,20,-16,0,0,0
299,2059115948,10,-16,16,0,16,20,-16,0,0,10
300,2059116011,10,-16,16,0,16,20,-16,0,0,20
301,2059116057,10,-16,16,0,16,20,-16,0,10,0
302,2059116120,10,-16,16,0,16,20,-16,0,10,10
303,2059116167,10,-16,16,0,16,20,-16,0,10,20
304,2059116214,10,-16,16,0,16,20,-16,0,20,0
305,2059116261,10,-16,16,0,16,20,-16,0,20,10
306,2059116307,10,-16,16,0,16,20,-16,0,20,20
307,2059116354,10,-16,16,0,16,20,-16,10,0,0
308,2059116401,10,-16,16,0,16,20,-16,10,0,10
309,2059116448,10,-16,16,0,16,20,-16,10,0,20
310,2059116495,10,-16,16,0,16,20,-16,10,10,0
311,2059116542,10,-16,16,0,16,20,-16,10,10,10
312,2059116604,10,-16,16,0,16,20,-16,10,10,20
313,2059116651,10,-16,16,0,16,20,-16,10,20,0
314,2059116698,10,-16,16,0,16,20,-16,10,20,10
315,2059116745,10,-16,16,0,16,20,-16,10,20,20
316,2059116792,10,-16,16,0,16,20,-16,20,0,0
317,2059116839,10,-16,16,0,16,20,-16,20,0,10
318,2059116901,10,-16,16,0,16,20,-16,20,0,20
319,2059116948,10,-16,16,0,16,20,-16,20,10,0
320,2059117011,10,-16,16,0,16,20,-16,20,10,10
321,2059117057,10,-16,16,0,16,20,-16,20,10,20
322,2059117104,10,-16,16,0,16,20,-16,20,20,0
323,2059117151,10,-16,16,0,16,20,-16,20,20,10
324,2059117182,10,-16,16,0,16,20,-16,20,20,20
325,2059117229,10,-16,16,10,16,0,-16,0,0,0
326,2059117276,10,-16,16,10,16,0,-16,0,0,10
327,2059117339,10,-16,16,10,16,0,-16,0,0,20
328,2059117370,10,-16,16,10,16,0,-16,0,10,0
329,2059117417,10,-16,16,10,16,0,-16,0,10,10
330,2059117479,10,-16,16,10,16,0,-16,0,10,20
331,2059117526,10,-16,16,10,16,0,-16,0,20,0
332,2059117573,10,-16,16,10,16,0,-16,0,20,10
333,2059117620,10,-16,16,10,16,0,-16,0,20,20
334,2059117667,10,-16,16,10,16,0,-16,10,0,0
335,2059117729,10,-16,16,10,16,0,-16,10,0,10
336,2059117776,10,-16,16,10,16,0,-16,10,0,20
337,2059117823,10,-16,16,10,16,0,-16,10,10,0
338,2059117870,10,-16,16,10,16,0,-16,10,10,10
339,2059117917,10,-16,16,10,16,0,-16,10,10,20
340,2059117964,10,-16,16,10,16,0,-16,10,20,0
341,2059118011,10,-16,16,10,16,0,-16,10,20,10
342,2059118073,10,-16,16,10,16,0,-16,10,20,20
343,2059118120,10,-16,16,10,16,0,-16,20,0,0
344,2059118182,10,-16,16,10,16,0,-16,20,0,10
345,2059118229,10,-16,16,10,16,0,-16,20,0,20
346,2059118276,10,-16,16,10,16,0,-16,20,10,0
347,2059118339,10,-16,16,10,16,0,-16,20,10,10
348,2059118386,10,-16,16,10,16,0,-16,20,10,20
349,2059118432,10,-16,16,10,16,0,-16,20,20,0
350,2059118495,10,-16,16,10,16,0,-16,20,20,10
351,2059118542,10,-16,16,10,16,0,-16,20,20,20
352,2059118589,10,-16,16,10,16,10,-16,0,0,0
353,2059118651,10,-16,16,10,16,10,-16,0,0,10
354,2059118698,10,-16,16,10,16,10,-16,0,0,20
355,2059118745,10,-16,16,10,16,10,-16,0,10,0
356,2059118792,10,-16,16,10,16,10,-16,0,10,10
357,2059118854,10,-16,16,10,16,10,-16,0,10,20
358,2059118901,10,-16,16,10,16,10,-16,0,20,0
359,2059118948,10,-16,16,10,16,10,-16,0,20,10
360,2059118995,10,-16,16,10,16,10,-16,0,20,20
361,2059119042,10,-16,16,10,16,10,-16,10,0,0
362,2059119089,10,-16,16,10,16,10,-16,10,0,10
363,2059119136,10,-16,16,10,16,10,-16,10,0,20
364,2059119182,10,-16,16,10,16,10,-16,10,10,0
365,2059119229,10,-16,16,10,16,10,-16,10,10,10
366,2059119292,10,-16,16,10,16,10,-16,10,10,20
367,2059119339,10,-16,16,10,16,10,-16,10,20,0
368,2059119386,10,-16,16,10,16,10,-16,10,20,10
369,2059119432,10,-16,16,10,16,10,-16,10,20,20
370,2059119495,10,-16,16,10,16,10,-16,20,0,0
371,2059119542,10,-16,16,10,16,10,-16,20,0,10
372,2059119604,10,-16,16,10,16,10,-16,20,0,20
373,2059119651,10,-16,16,10,16,10,-16,20,10,0
374,2059119698,10,-16,16,10,16,10,-16,20,10,10
375,2059119761,10,-16,16,10,16,10,-16,20,10,20
376,2059119792,10,-16,16,10,16,10,-16,20,20,0
377,2059119854,10,-16,16,10,16,10,-16,20,20,10
378,2059119901,10,-16,16,10,16,10,-16,20,20,20
379,2059119964,10,-16,16,10,16,20,-16,0,0,0
380,2059120011,10,-16,16,10,16,20,-16,0,0,10
381,2059120057,10,-16,16,10,16,20,-16,0,0,20
382,2059120104,10,-16,16,10,16,20,-16,0,10,0
383,2059120151,10,-16,16,10,16,20,-16,0,10,10
384,2059120214,10,-16,16,10,16,20,-16,0,10,20
385,2059120245,10,-16,16,10,16,20,-16,0,20,0
386,2059120292,10,-16,16,10,16,20,-16,0,20,10
387,2059120339,10,-16,16,10,16,20,-16,0,20,20
388,2059120386,10,-16,16,10,16,20,-16,10,0,0
389,2059120448,10,-16,16,10,16,20,-16,10,0,10
390,2059120479,10,-16,16,10,16,20,-16,10,0,20
391,2059120526,10,-16,16,10,16,20,-16,10,10,0
392,2059120589,10,-16,16,10,16,20,-16,10,10,10
393,2059120636,10,-16,16,10,16,20,-16,10,10,20
394,2059120682,10,-16,16,10,16,20,-16,10,20,0
395,2059120714,10,-16,16,10,16,20,-16,10,20,10
396,2059120776,10,-16,16,10,16,20,-16,10,20,20
397,2059120823,10,-16,16,10,16,20,-16,20,0,0
398,2059120870,10,-16,16,10,16,20,-16,20,0,10
399,2059120932,10,-16,16,10,16,20,-16,20,0,20
400,2059120979,10,-16,16,10,16,20,-16,20,10,0
401,2059121026,10,-16,16,10,16,20,-16,20,10,10
402,2059121073,10,-16,16,10,16,20,-16,20,10,20
403,2059121120,10,-16,16,10,16,20,-16,20,20,0
404,2059121182,10,-16,16,10,16,20,-16,20,20,10
405,2059121229,10,-16,16,10,16,20,-16,20,20,20
406,2059121276,10,-16,16,20,16,0,-16,0,0,0
407,2059121323,10,-16,16,20,16,0,-16,0,0,10
408,2059121386,10,-16,16,20,16,0,-16,0,0,20
409,2059121417,10,-16,16,20,16,0,-16,0,10,0
410,2059121464,10,-16,16,20,16,0,-16,0,10,10
411,2059121511,10,-16,16,20,16,0,-16,0,10,20
412,2059121557,10,-16,16,20,16,0,-16,0,20,0
413,2059121604,10,-16,16,20,16,0,-16,0,20,10
414,2059121651,10,-16,16,20,16,0,-16,0,20,20
415,2059121698,10,-16,16,20,16,0,-16,10,0,0
416,2059121745,10,-16,16,20,16,0,-16,10,0,10
417,2059121792,10,-16,16,20,16,0,-16,10,0,20
418,2059121839,10,-16,16,20,16,0,-16,10,10,0
419,2059121870,10,-16,16,20,16,0,-16,10,10,10
420,2059121917,10,-16,16,20,16,0,-16,10,10,20
421,2059121964,10,-16,16,20,16,0,-16,10,20,0
422,2059122011,10,-16,16,20,16,0,-16,10,20,10
423,2059122073,10,-16,16,20,16,0,-16,10,20,20
424,2059122120,10,-16,16,20,16,0,-16,20,0,0
425,2059122167,10,-16,16,20,16,0,-16,20,0,10
426,2059122214,10,-16,16,20,16,0,-16,20,0,20
427,2059122261,10,-16,16,20,16,0,-16,20,10,0
428,2059122323,10,-16,16,20,16,0,-16,20,10,10
429,2059122370,10,-16,16,20,16,0,-16,20,10,20
430,2059122401,10,-16,16,20,16,0,-16,20,20,0
431,2059122464,10,-16,16,20,16,0,-16,20,20,10
432,2059122511,10,-16,16,20,16,0,-16,20,20,20
433,2059122559,10,-16,16,20,16,10,-16,0,0,0
434,2059122604,10,-16,16,20,16,10,-16,0,0,10
435,2059122651,10,-16,16,20,16,10,-16,0,0,20
436,2059122698,10,-16,16,20,16,10,-16,0,10,0
437,2059122745,10,-16,16,20,16,10,-16,0,10,10
438,2059122792,10,-16,16,20,16,10,-16,0,10,20
439,2059122854,10,-16,16,20,16,10,-16,0,20,0
440,2059122901,10,-16,16,20,16,10,-16,0,20,10
441,2059122948,10,-16,16,20,16,10,-16,0,20,20
442,2059122995,10,-16,16,20,16,10,-16,10,0,0
443,2059123026,10,-16,16,20,16,10,-16,10,0,10
444,2059123073,10,-16,16,20,16,10,-16,10,0,20
445,2059123120,10,-16,16,20,16,10,-16,10,10,0
446,2059123167,10,-16,16,20,16,10,-16,10,10,10
447,2059123214,10,-16,16,20,16,10,-16,10,10,20
448,2059123261,10,-16,16,20,16,10,-16,10,20,0
449,2059123307,10,-16,16,20,16,10,-16,10,20,10
450,2059123370,10,-16,16,20,16,10,-16,10,20,20
451,2059123432,10,-16,16,20,16,10,-16,20,0,0
452,2059123479,10,-16,16,20,16,10,-16,20,0,10
453,2059123511,10,-16,16,20,16,10,-16,20,0,20
454,2059123558,10,-16,16,20,16,10,-16,20,10,0
455,2059123620,10,-16,16,20,16,10,-16,20,10,10
456,2059123667,10,-16,16,20,16,10,-16,20,10,20
457,2059123714,10,-16,16,20,16,10,-16,20,20,0
458,2059123776,10,-16,16,20,16,10,-16,20,20,10
459,2059123854,10,-16,16,20,16,10,-16,20,20,20
460,2059123901,10,-16,16,20,16,20,-16,0,0,0
461,2059123979,10,-16,16,20,16,20,-16,0,0,10
462,2059124026,10,-16,16,20,16,20,-16,0,0,20
463,2059124073,10,-16,16,20,16,20,-16,0,10,0
464,2059124136,10,-16,16,20,16,20,-16,0,10,10
465,2059124182,10,-16,16,20,16,20,-16,0,10,20
466,2059124229,10,-16,16,20,16,20,-16,0,20,0
467,2059124292,10,-16,16,20,16,20,-16,0,20,10
468,2059124339,10,-16,16,20,16,20,-16,0,20,20
469,2059124386,10,-16,16,20,16,20,-16,10,0,0
470,2059124432,10,-16,16,20,16,20,-16,10,0,10
471,2059124495,10,-16,16,20,16,20,-16,10,0,20
472,2059124542,10,-16,16,20,16,20,-16,10,10,0
473,2059124589,10,-16,16,20,16,20,-16,10,10,10
474,2059124636,10,-16,16,20,16,20,-16,10,10,20
475,2059124698,10,-16,16,20,16,20,-16,10,20,0
