"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
37,2059625946,0,-16,16,0,16,10,-16,10,0,0
38,2059626024,0,-16,16,0,16,10,-16,10,0,10
39,2059626086,0,-16,16,0,16,10,-16,10,0,20
40,2059626133,0,-16,16,0,16,10,-16,10,10,0
41,2059626164,0,-16,16,0,16,10,-16,10,10,10
42,2059626211,0,-16,16,0,16,10,-16,10,10,20
43,2059626289,0,-16,16,0,16,10,-16,10,20,0
44,2059626352,0,-16,16,0,16,10,-16,10,20,10
45,2059626383,0,-16,16,0,16,10,-16,10,20,20
46,2059626446,0,-16,16,0,16,10,-16,20,0,0
47,2059626493,0,-16,16,0,16,10,-16,20,0,10
48,2059626539,0,-16,16,0,16,10,-16,20,0,20
49,2059626586,0,-16,16,0,16,10,-16,20,10,0
50,2059626649,0,-16,16,0,16,10,-16,20,10,10
51,2059626696,0,-16,16,0,16,10,-16,20,10,20
52,2059626758,0,-16,16,0,16,10,-16,20,20,0
53,2059626821,0,-16,16,0,16,10,-16,20,20,10
54,2059626899,0,-16,16,0,16,10,-16,20,20,20
55,2059626946,0,-16,16,0,16,20,-16,0,0,0
56,2059626977,0,-16,16,0,16,20,-16,0,0,10
57,2059627024,0,-16,16,0,16,20,-16,0,0,20
58,2059627071,0,-16,16,0,16,20,-16,0,10,0
59,2059627133,0,-16,16,0,16,20,-16,0,10,10
60,2059627180,0,-16,16,0,16,20,-16,0,10,20
61,2059627227,0,-16,16,0,16,20,-16,0,20,0
62,2059627274,0,-16,16,0,16,20,-16,0,20,10
63,2059627305,0,-16,16,0,16,20,-16,0,20,20
64,2059627352,0,-16,16,0,16,20,-16,10,0,0
65,2059627399,0,-16,16,0,16,20,-16,10,0,10
66,2059627430,0,-16,16,0,16,20,-16,10,0,20
67,2059627477,0,-16,16,0,16,20,-16,10,10,0
68,2059627524,0,-16,16,0,16,20,-16,10,10,10
69,2059627571,0,-16,16,0,16,20,-16,10,10,20
70,2059627618,0,-16,16,0,16,20,-16,10,20,0
71,2059627696,0,-16,16,0,16,20,-16,10,20,10
72,2059627758,0,-16,16,0,16,20,-16,10,20,20
73,2059627821,0,-16,16,0,16,20,-16,20,0,0
74,2059627868,0,-16,16,0,16,20,-16,20,0,10
75,2059627915,0,-16,16,0,16,20,-16,20,0,20
76,2059627993,0,-16,16,0,16,20,-16,20,10,0
77,2059628039,0,-16,16,0,16,20,-16,20,10,10
78,2059628102,0,-16,16,0,16,20,-16,20,10,20
79,2059628149,0,-16,16,0,16,20,-16,20,20,0
80,2059628196,0,-16,16,0,16,20,-16,20,20,10
81,2059628258,0,-16,16,0,16,20,-16,20,20,20
82,2059628321,0,-16,16,10,16,0,-16,0,0,0
83,2059628352,0,-16,16,10,16,0,-16,0,0,10
84,2059628399,0,-16,16,10,16,0,-16,0,0,20
85,2059628430,0,-16,16,10,16,0,-16,0,10,0
86,2059628477,0,-16,16,10,16,0,-16,0,10,10
87,2059628524,0,-16,16,10,16,0,-16,0,10,20
88,2059628571,0,-16,16,10,16,0,-16,0,20,0
89,2059628618,0,-16,16,10,16,0,-16,0,20,10
90,2059628665,0,-16,16,10,16,0,-16,0,20,20
91,2059628711,0,-16,16,10,16,0,-16,10,0,0
92,2059628743,0,-16,16,10,16,0,-16,10,0,10
93,2059628790,0,-16,16,10,16,0,-16,10,0,20
94,2059628852,0,-16,16,10,16,0,-16,10,10,0
95,2059628883,0,-16,16,10,16,0,-16,10,10,10
96,2059628946,0,-16,16,10,16,0,-16,10,10,20
97,2059628977,0,-16,16,10,16,0,-16,10,20,0
98,2059629024,0,-16,16,10,16,0,-16,10,20,10
99,2059629071,0,-16,16,10,16,0,-16,10,20,20
100,2059629133,0,-16,16,10,16,0,-16,20,0,0
101,2059629180,0,-16,16,10,16,0,-16,20,0,10
102,2059629211,0,-16,16,10,16,0,-16,20,0,20
103,2059629258,0,-16,16,10,16,0,-16,20,10,0
104,2059629321,0,-16,16,10,16,0,-16,20,10,10
105,2059629368,0,-16,16,10,16,0,-16,20,10,20
106,2059629399,0,-16,16,10,16,0,-16,20,20,0
107,2059629446,0,-16,16,10,16,0,-16,20,20,10
108,2059629493,0,-16,16,10,16,0,-16,20,20,20
109,2059629540,0,-16,16,10,16,10,-16,0,0,0
110,2059629571,0,-16,16,10,16,10,-16,0,0,10
111,2059629633,0,-16,16,10,16,10,-16,0,0,20
112,2059629696,0,-16,16,10,16,10,-16,0,10,0
113,2059629743,0,-16,16,10,16,10,-16,0,10,10
114,2059629789,0,-16,16,10,16,10,-16,0,10,20
115,2059629836,0,-16,16,10,16,10,-16,0,20,0
116,2059629868,0,-16,16,10,16,10,-16,0,20,10
117,2059629930,0,-16,16,10,16,10,-16,0,20,20
118,2059629993,0,-16,16,10,16,10,-16,10,0,0
119,2059630039,0,-16,16,10,16,10,-16,10,0,10
120,2059630086,0,-16,16,10,16,10,-16,10,0,20
121,2059630133,0,-16,16,10,16,10,-16,10,10,0
122,2059630180,0,-16,16,10,16,10,-16,10,10,10
123,2059630258,0,-16,16,10,16,10,-16,10,10,20
124,2059630305,0,-16,16,10,16,10,-16,10,20,0
125,2059630352,0,-16,16,10,16,10,-16,10,20,10
126,2059630399,0,-16,16,10,16,10,-16,10,20,20
127,2059630446,0,-16,16,10,16,10,-16,20,0,0
128,2059630477,0,-16,16,10,16,10,-16,20,0,10
129,2059630508,0,-16,16,10,16,10,-16,20,0,20
130,2059630571,0,-16,16,10,16,10,-16,20,10,0
131,2059630618,0,-16,16,10,16,10,-16,20,10,10
132,2059630665,0,-16,16,10,16,10,-16,20,10,20
133,2059630711,0,-16,16,10,16,10,-16,20,20,0
134,2059630743,0,-16,16,10,16,10,-16,20,20,10
135,2059630790,0,-16,16,10,16,10,-16,20,20,20
136,2059630821,0,-16,16,10,16,20,-16,0,0,0
137,2059630883,0,-16,16,10,16,20,-16,0,0,10
138,2059630946,0,-16,16,10,16,20,-16,0,0,20
139,2059630977,0,-16,16,10,16,20,-16,0,10,0
140,2059631040,0,-16,16,10,16,20,-16,0,10,10
141,2059631071,0,-16,16,10,16,20,-16,0,10,20
142,2059631118,0,-16,16,10,16,20,-16,0,20,0
143,2059631149,0,-16,16,10,16,20,-16,0,20,10
144,2059631196,0,-16,16,10,16,20,-16,0,20,20
145,2059631227,0,-16,16,10,16,20,-16,10,0,0
146,2059631274,0,-16,16,10,16,20,-16,10,0,10
147,2059631336,0,-16,16,10,16,20,-16,10,0,20
148,2059631383,0,-16,16,10,16,20,-16,10,10,0
149,2059631430,0,-16,16,10,16,20,-16,10,10,10
150,2059631477,0,-16,16,10,16,20,-16,10,10,20
151,2059631524,0,-16,16,10,16,20,-16,10,20,0
152,2059631555,0,-16,16,10,16,20,-16,10,20,10
153,2059631633,0,-16,16,10,16,20,-16,10,20,20
154,2059631649,0,-16,16,10,16,20,-16,20,0,0
155,2059631711,0,-16,16,10,16,20,-16,20,0,10
156,2059631743,0,-16,16,10,16,20,-16,20,0,20
157,2059631790,0,-16,16,10,16,20,-16,20,10,0
158,2059631821,0,-16,16,10,16,20,-16,20,10,10
159,2059631868,0,-16,16,10,16,20,-16,20,10,20
160,2059631915,0,-16,16,10,16,20,-16,20,20,0
161,2059631961,0,-16,16,10,16,20,-16,20,20,10
162,2059632008,0,-16,16,10,16,20,-16,20,20,20
163,2059632055,0,-16,16,20,16,0,-16,0,0,0
164,2059632102,0,-16,16,20,16,0,-16,0,0,10
165,2059632149,0,-16,16,20,16,0,-16,0,0,20
166,2059632196,0,-16,16,20,16,0,-16,0,10,0
167,2059632227,0,-16,16,20,16,0,-16,0,10,10
168,2059632258,0,-16,16,20,16,0,-16,0,10,20
169,2059632336,0,-16,16,20,16,0,-16,0,20,0
170,2059632368,0,-16,16,20,16,0,-16,0,20,10
171,2059632415,0,-16,16,20,16,0,-16,0,20,20
172,2059632461,0,-16,16,20,16,0,-16,10,0,0
173,2059632508,0,-16,16,20,16,0,-16,10,0,10
174,2059632540,0,-16,16,20,16,0,-16,10,0,20
175,2059632571,0,-16,16,20,16,0,-16,10,10,0
176,2059632602,0,-16,16,20,16,0,-16,10,10,10
177,2059632633,0,-16,16,20,16,0,-16,10,10,20
178,2059632680,0,-16,16,20,16,0,-16,10,20,0
179,2059632727,0,-16,16,20,16,0,-16,10,20,10
180,2059632774,0,-16,16,20,16,0,-16,10,20,20
181,2059632821,0,-16,16,20,16,0,-16,20,0,0
182,2059632868,0,-16,16,20,16,0,-16,20,0,10
183,2059632930,0,-16,16,20,16,0,-16,20,0,20
184,2059632977,0,-16,16,20,16,0,-16,20,10,0
185,2059633024,0,-16,16,20,16,0,-16,20,10,10
186,2059633055,0,-16,16,20,16,0,-16,20,10,20
187,2059633102,0,-16,16,20,16,0,-16,20,20,0
188,2059633149,0,-16,16,20,16,0,-16,20,20,10
189,2059633180,0,-16,16,20,16,0,-16,20,20,20
190,2059633211,0,-16,16,20,16,10,-16,0,0,0
191,2059633243,0,-16,16,20,16,10,-16,0,0,10
192,2059633305,0,-16,16,20,16,10,-16,0,0,20
193,2059633352,0,-16,16,20,16,10,-16,0,10,0
194,2059633399,0,-16,16,20,16,10,-16,0,10,10
195,2059633461,0,-16,16,20,16,10,-16,0,10,20
196,2059633508,0,-16,16,20,16,10,-16,0,20,0
197,2059633555,0,-16,16,20,16,10,-16,0,20,10
198,2059633602,0,-16,16,20,16,10,-16,0,20,20
199,2059633649,0,-16,16,20,16,10,-16,10,0,0
200,2059633711,0,-16,16,20,16,10,-16,10,0,10
201,2059633743,0,-16,16,20,16,10,-16,10,0,20
202,2059633790,0,-16,16,20,16,10,-16,10,10,0
203,2059633836,0,-16,16,20,16,10,-16,10,10,10
204,2059633883,0,-16,16,20,16,10,-16,10,10,20
205,2059633930,0,-16,16,20,16,10,-16,10,20,0
206,2059633977,0,-16,16,20,16,10,-16,10,20,10
207,2059634071,0,-16,16,20,16,10,-16,10,20,20
208,2059634118,0,-16,16,20,16,10,-16,20,0,0
209,2059634165,0,-16,16,20,16,10,-16,20,0,10
210,2059634211,0,-16,16,20,16,10,-16,20,0,20
211,2059634243,0,-16,16,20,16,10,-16,20,10,0
212,2059634290,0,-16,16,20,16,10,-16,20,10,10
213,2059634352,0,-16,16,20,16,10,-16,20,10,20
214,2059634414,0,-16,16,20,16,10,-16,20,20,0
215,2059634461,0,-16,16,20,16,10,-16,20,20,10
216,2059634524,0,-16,16,20,16,10,-16,20,20,20
217,2059634586,0,-16,16,20,16,20,-16,0,0,0
218,2059634618,0,-16,16,20,16,20,-16,0,0,10
219,2059634696,0,-16,16,20,16,20,-16,0,0,20
220,2059634727,0,-16,16,20,16,20,-16,0,10,0
221,2059634790,0,-16,16,20,16,20,-16,0,10,10
222,2059634836,0,-16,16,20,16,20,-16,0,10,20
223,2059634868,0,-16,16,20,16,20,-16,0,20,0
224,2059634899,0,-16,16,20,16,20,-16,0,20,10
225,2059634946,0,-16,16,20,16,20,-16,0,20,20
226,2059635008,0,-16,16,20,16,20,-16,10,0,0
227,2059635039,0,-16,16,20,16,20,-16,10,0,10
228,2059635102,0,-16,16,20,16,20,-16,10,0,20
229,2059635133,0,-16,16,20,16,20,-16,10,10,0
230,2059635180,0,-16,16,20,16,20,-16,10,10,10
231,2059635227,0,-16,16,20,16,20,-16,10,10,20
232,2059635274,0,-16,16,20,16,20,-16,10,20,0
233,2059635321,0,-16,16,20,16,20,-16,10,20,10
234,2059635352,0,-16,16,20,16,20,-16,10,20,20
235,2059635383,0,-16,16,20,16,20,-16,20,0,0
236,2059635430,0,-16,16,20,16,20,-16,20,0,10
237,2059635461,0,-16,16,20,16,20,-16,20,0,20
238,2059635524,0,-16,16,20,16,20,-16,20,10,0
239,2059635586,0,-16,16,20,16,20,-16,20,10,10
240,2059635618,0,-16,16,20,16,20,-16,20,10,20
241,2059635680,0,-16,16,20,16,20,-16,20,20,0
242,2059635727,0,-16,16,20,16,20,-16,20,20,10
243,2059635758,0,-16,16,20,16,20,-16,20,20,20
244,2059635789,10,-16,16,0,16,0,-16,0,0,0
245,2059635836,10,-16,16,0,16,0,-16,0,0,10
246,2059635883,10,-16,16,0,16,0,-16,0,0,20
247,2059635914,10,-16,16,0,16,0,-16,0,10,0
248,2059635961,10,-16,16,0,16,0,-16,0,10,10
249,2059636008,10,-16,16,0,16,0,-16,0,10,20
250,2059636040,10,-16,16,0,16,0,-16,0,20,0
251,2059636086,10,-16,16,0,16,0,-16,0,20,10
252,2059636133,10,-16,16,0,16,0,-16,0,20,20
253,2059636196,10,-16,16,0,16,0,-16,10,0,0
254,2059636243,10,-16,16,0,16,0,-16,10,0,10
255,2059636290,10,-16,16,0,16,0,-16,10,0,20
256,2059636321,10,-16,16,0,16,0,-16,10,10,0
257,2059636383,10,-16,16,0,16,0,-16,10,10,10
258,2059636415,10,-16,16,0,16,0,-16,10,10,20
259,2059636477,10,-16,16,0,16,0,-16,10,20,0
260,2059636524,10,-16,16,0,16,0,-16,10,20,10
261,2059636571,10,-16,16,0,16,0,-16,10,20,20
262,2059636618,10,-16,16,0,16,0,-16,20,0,0
263,2059636680,10,-16,16,0,16,0,-16,20,0,10
264,2059636727,10,-16,16,0,16,0,-16,20,0,20
265,2059636774,10,-16,16,0,16,0,-16,20,10,0
266,2059636805,10,-16,16,0,16,0,-16,20,10,10
267,2059636836,10,-16,16,0,16,0,-16,20,10,20
268,2059636883,10,-16,16,0,16,0,-16,20,20,0
269,2059636930,10,-16,16,0,16,0,-16,20,20,10
270,2059636977,10,-16,16,0,16,0,-16,20,20,20
271,2059637008,10,-16,16,0,16,10,-16,0,0,0
272,2059637040,10,-16,16,0,16,10,-16,0,0,10
273,2059637086,10,-16,16,0,16,10,-16,0,0,20
274,2059637133,10,-16,16,0,16,10,-16,0,10,0
275,2059637196,10,-16,16,0,16,10,-16,0,10,10
276,2059637243,10,-16,16,0,16,10,-16,0,10,20
277,2059637290,10,-16,16,0,16,10,-16,0,20,0
278,2059637336,10,-16,16,0,16,10,-16,0,20,10
279,2059637383,10,-16,16,0,16,10,-16,0,20,20
280,2059637430,10,-16,16,0,16,10,-16,10,0,0
281,2059637461,10,-16,16,0,16,10,-16,10,0,10
282,2059637508,10,-16,16,0,16,10,-16,10,0,20
283,2059637555,10,-16,16,0,16,10,-16,10,10,0
284,2059637586,10,-16,16,0,16,10,-16,10,10,10
285,2059637633,10,-16,16,0,16,10,-16,10,10,20
286,2059637665,10,-16,16,0,16,10,-16,10,20,0
287,2059637696,10,-16,16,0,16,10,-16,10,20,10
288,2059637743,10,-16,16,0,16,10,-16,10,20,20
289,2059637774,10,-16,16,0,16,10,-16,20,0,0
290,2059637836,10,-16,16,0,16,10,-16,20,0,10
291,2059637883,10,-16,16,0,16,10,-16,20,0,20
292,2059637930,10,-16,16,0,16,10,-16,20,10,0
293,2059637977,10,-16,16,0,16,10,-16,20,10,10
294,2059638008,10,-16,16,0,16,10,-16,20,10,20
295,2059638039,10,-16,16,0,16,10,-16,20,20,0
296,2059638086,10,-16,16,0,16,10,-16,20,20,10
297,2059638149,10,-16,16,0,16,10,-16,20,20,20
298,2059638196,10,-16,16,0,16,20,-16,0,0,0
299,2059638258,10,-16,16,0,16,20,-16,0,0,10
300,2059638305,10,-16,16,0,16,20,-16,0,0,20
301,2059638352,10,-16,16,0,16,20,-16,0,10,0
302,2059638414,10,-16,16,0,16,20,-16,0,10,10
303,2059638477,10,-16,16,0,16,20,-16,0,10,20
304,2059638508,10,-16,16,0,16,20,-16,0,20,0
305,2059638540,10,-16,16,0,16,20,-16,0,20,10
306,2059638586,10,-16,16,0,16,20,-16,0,20,20
307,2059638633,10,-16,16,0,16,20,-16,10,0,0
308,2059638665,10,-16,16,0,16,20,-16,10,0,10
309,2059638696,10,-16,16,0,16,20,-16,10,0,20
310,2059638743,10,-16,16,0,16,20,-16,10,10,0
311,2059638790,10,-16,16,0,16,20,-16,10,10,10
312,2059638836,10,-16,16,0,16,20,-16,10,10,20
313,2059638883,10,-16,16,0,16,20,-16,10,20,0
314,2059638946,10,-16,16,0,16,20,-16,10,20,10
315,2059638977,10,-16,16,0,16,20,-16,10,20,20
316,2059639040,10,-16,16,0,16,20,-16,20,0,0
317,2059639086,10,-16,16,0,16,20,-16,20,0,10
318,2059639118,10,-16,16,0,16,20,-16,20,0,20
319,2059639149,10,-16,16,0,16,20,-16,20,10,0
320,2059639196,10,-16,16,0,16,20,-16,20,10,10
321,2059639243,10,-16,16,0,16,20,-16,20,10,20
322,2059639290,10,-16,16,0,16,20,-16,20,20,0
323,2059639336,10,-16,16,0,16,20,-16,20,20,10
324,2059639383,10,-16,16,0,16,20,-16,20,20,20
325,2059639414,10,-16,16,10,16,0,-16,0,0,0
326,2059639446,10,-16,16,10,16,0,-16,0,0,10
327,2059639493,10,-16,16,10,16,0,-16,0,0,20
328,2059639539,10,-16,16,10,16,0,-16,0,10,0
329,2059639586,10,-16,16,10,16,0,-16,0,10,10
330,2059639649,10,-16,16,10,16,0,-16,0,10,20
331,2059639696,10,-16,16,10,16,0,-16,0,20,0
332,2059639743,10,-16,16,10,16,0,-16,0,20,10
333,2059639774,10,-16,16,10,16,0,-16,0,20,20
334,2059639836,10,-16,16,10,16,0,-16,10,0,0
335,2059639868,10,-16,16,10,16,0,-16,10,0,10
336,2059639915,10,-16,16,10,16,0,-16,10,0,20
337,2059639961,10,-16,16,10,16,0,-16,10,10,0
338,2059640008,10,-16,16,10,16,0,-16,10,10,10
339,2059640055,10,-16,16,10,16,0,-16,10,10,20
340,2059640102,10,-16,16,10,16,0,-16,10,20,0
341,2059640165,10,-16,16,10,16,0,-16,10,20,10
342,2059640211,10,-16,16,10,16,0,-16,10,20,20
343,2059640258,10,-16,16,10,16,0,-16,20,0,0
344,2059640290,10,-16,16,10,16,0,-16,20,0,10
345,2059640352,10,-16,16,10,16,0,-16,20,0,20
346,2059640383,10,-16,16,10,16,0,-16,20,10,0
347,2059640430,10,-16,16,10,16,0,-16,20,10,10
348,2059640461,10,-16,16,10,16,0,-16,20,10,20
349,2059640508,10,-16,16,10,16,0,-16,20,20,0
350,2059640571,10,-16,16,10,16,0,-16,20,20,10
351,2059640618,10,-16,16,10,16,0,-16,20,20,20
352,2059640665,10,-16,16,10,16,10,-16,0,0,0
353,2059640711,10,-16,16,10,16,10,-16,0,0,10
354,2059640743,10,-16,16,10,16,10,-16,0,0,20
355,2059640790,10,-16,16,10,16,10,-16,0,10,0
356,2059640836,10,-16,16,10,16,10,-16,0,10,10
357,2059640868,10,-16,16,10,16,10,-16,0,10,20
358,2059640915,10,-16,16,10,16,10,-16,0,20,0
359,2059640961,10,-16,16,10,16,10,-16,0,20,10
360,2059640993,10,-16,16,10,16,10,-16,0,20,20
361,2059641024,10,-16,16,10,16,10,-16,10,0,0
362,2059641086,10,-16,16,10,16,10,-16,10,0,10
363,2059641118,10,-16,16,10,16,10,-16,10,0,20
364,2059641149,10,-16,16,10,16,10,-16,10,10,0
365,2059641196,10,-16,16,10,16,10,-16,10,10,10
366,2059641258,10,-16,16,10,16,10,-16,10,10,20
367,2059641289,10,-16,16,10,16,10,-16,10,20,0
368,2059641321,10,-16,16,10,16,10,-16,10,20,10
369,2059641352,10,-16,16,10,16,10,-16,10,20,20
370,2059641383,10,-16,16,10,16,10,-16,20,0,0
371,2059641430,10,-16,16,10,16,10,-16,20,0,10
372,2059641461,10,-16,16,10,16,10,-16,20,0,20
373,2059641508,10,-16,16,10,16,10,-16,20,10,0
374,2059641571,10,-16,16,10,16,10,-16,20,10,10
375,2059641602,10,-16,16,10,16,10,-16,20,10,20
376,2059641664,10,-16,16,10,16,10,-16,20,20,0
377,2059641696,10,-16,16,10,16,10,-16,20,20,10
378,2059641743,10,-16,16,10,16,10,-16,20,20,20
379,2059641774,10,-16,16,10,16,20,-16,0,0,0
380,2059641821,10,-16,16,10,16,20,-16,0,0,10
381,2059641883,10,-16,16,10,16,20,-16,0,0,20
382,2059641915,10,-16,16,10,16,20,-16,0,10,0
383,2059641961,10,-16,16,10,16,20,-16,0,10,10
384,2059642008,10,-16,16,10,16,20,-16,0,10,20
385,2059642055,10,-16,16,10,16,20,-16,0,20,0
386,2059642102,10,-16,16,10,16,20,-16,0,20,10
387,2059642133,10,-16,16,10,16,20,-16,0,20,20
388,2059642180,10,-16,16,10,16,20,-16,10,0,0
389,2059642227,10,-16,16,10,16,20,-16,10,0,10
390,2059642274,10,-16,16,10,16,20,-16,10,0,20
391,2059642305,10,-16,16,10,16,20,-16,10,10,0
392,2059642352,10,-16,16,10,16,20,-16,10,10,10
393,2059642383,10,-16,16,10,16,20,-16,10,10,20
394,2059642415,10,-16,16,10,16,20,-16,10,20,0
395,2059642446,10,-16,16,10,16,20,-16,10,20,10
396,2059642493,10,-16,16,10,16,20,-16,10,20,20
397,2059642540,10,-16,16,10,16,20,-16,20,0,0
398,2059642602,10,-16,16,10,16,20,-16,20,0,10
399,2059642633,10,-16,16,10,16,20,-16,20,0,20
400,2059642696,10,-16,16,10,16,20,-16,20,10,0
401,2059642727,10,-16,16,10,16,20,-16,20,10,10
402,2059642774,10,-16,16,10,16,20,-16,20,10,20
403,2059642821,10,-16,16,10,16,20,-16,20,20,0
404,2059642868,10,-16,16,10,16,20,-16,20,20,10
405,2059642915,10,-16,16,10,16,20,-16,20,20,20
406,2059642961,10,-16,16,20,16,0,-16,0,0,0
407,2059642993,10,-16,16,20,16,0,-16,0,0,10
408,2059643024,10,-16,16,20,16,0,-16,0,0,20
409,2059643055,10,-16,16,20,16,0,-16,0,10,0
410,2059643102,10,-16,16,20,16,0,-16,0,10,10
411,2059643149,10,-16,16,20,16,0,-16,0,10,20
412,2059643180,10,-16,16,20,16,0,-16,0,20,0
413,2059643211,10,-16,16,20,16,0,-16,0,20,10
414,2059643274,10,-16,16,20,16,0,-16,0,20,20
415,2059643305,10,-16,16,20,16,0,-16,10,0,0
416,2059643352,10,-16,16,20,16,0,-16,10,0,10
417,2059643383,10,-16,16,20,16,0,-16,10,0,20
418,2059643430,10,-16,16,20,16,0,-16,10,10,0
419,2059643493,10,-16,16,20,16,0,-16,10,10,10
420,2059643540,10,-16,16,20,16,0,-16,10,10,20
421,2059643571,10,-16,16,20,16,0,-16,10,20,0
422,2059643633,10,-16,16,20,16,0,-16,10,20,10
423,2059643649,10,-16,16,20,16,0,-16,10,20,20
424,2059643711,10,-16,16,20,16,0,-16,20,0,0
425,2059643758,10,-16,16,20,16,0,-16,20,0,10
426,2059643805,10,-16,16,20,16,0,-16,20,0,20
427,2059643836,10,-16,16,20,16,0,-16,20,10,0
428,2059643868,10,-16,16,20,16,0,-16,20,10,10
429,2059643914,10,-16,16,20,16,0,-16,20,10,20
430,2059643961,10,-16,16,20,16,0,-16,20,20,0
431,2059644008,10,-16,16,20,16,0,-16,20,20,10
432,2059644071,10,-16,16,20,16,0,-16,20,20,20
433,2059644118,10,-16,16,20,16,10,-16,0,0,0
434,2059644180,10,-16,16,20,16,10,-16,0,0,10
435,2059644211,10,-16,16,20,16,10,-16,0,0,20
436,2059644243,10,-16,16,20,16,10,-16,0,10,0
437,2059644305,10,-16,16,20,16,10,-16,0,10,10
438,2059644336,10,-16,16,20,16,10,-16,0,10,20
439,2059644368,10,-16,16,20,16,10,-16,0,20,0
440,2059644430,10,-16,16,20,16,10,-16,0,20,10
441,2059644477,10,-16,16,20,16,10,-16,0,20,20
442,2059644524,10,-16,16,20,16,10,-16,10,0,0
443,2059644586,10,-16,16,20,16,10,-16,10,0,10
444,2059644649,10,-16,16,20,16,10,-16,10,0,20
445,2059644696,10,-16,16,20,16,10,-16,10,10,0
446,2059644743,10,-16,16,20,16,10,-16,10,10,10
447,2059644774,10,-16,16,20,16,10,-16,10,10,20
448,2059644821,10,-16,16,20,16,10,-16,10,20,0
449,2059644883,10,-16,16,20,16,10,-16,10,20,10
450,2059644915,10,-16,16,20,16,10,-16,10,20,20
451,2059644946,10,-16,16,20,16,10,-16,20,0,0
452,2059644993,10,-16,16,20,16,10,-16,20,0,10
453,2059645040,10,-16,16,20,16,10,-16,20,0,20
454,2059645086,10,-16,16,20,16,10,-16,20,10,0
455,2059645118,10,-16,16,20,16,10,-16,20,10,10
456,2059645149,10,-16,16,20,16,10,-16,20,10,20
457,2059645196,10,-16,16,20,16,10,-16,20,20,0
458,2059645243,10,-16,16,20,16,10,-16,20,20,10
459,2059645289,10,-16,16,20,16,10,-16,20,20,20
460,2059645321,10,-16,16,20,16,20,-16,0,0,0
461,2059645352,10,-16,16,20,16,20,-16,0,0,10
462,2059645399,10,-16,16,20,16,20,-16,0,0,20
463,2059645446,10,-16,16,20,16,20,-16,0,10,0
464,2059645508,10,-16,16,20,16,20,-16,0,10,10
465,2059645540,10,-16,16,20,16,20,-16,0,10,20
466,2059645571,10,-16,16,20,16,20,-16,0,20,0
467,2059645618,10,-16,16,20,16,20,-16,0,20,10
468,2059645665,10,-16,16,20,16,20,-16,0,20,20
469,2059645711,10,-16,16,20,16,20,-16,10,0,0
470,2059645743,10,-16,16,20,16,20,-16,10,0,10
471,2059645805,10,-16,16,20,16,20,-16,10,0,20
472,2059645836,10,-16,16,20,16,20,-16,10,10,0
473,2059645883,10,-16,16,20,16,20,-16,10,10,10
474,2059645930,10,-16,16,20,16,20,-16,10,10,20
475,2059645977,10,-16,16,20,16,20,-16,10,20,0
